User,Activity,time,x,y,z
1600,L,2.5134E+14,1.9667816,6.883545,5.9573975;
1600,L,2.5134E+14,2.0648346,6.906708,5.944992;
1600,L,2.5134E+14,2.0677643,6.9183807,5.9298706;
1600,L,2.5134E+14,1.9885406,6.9286346,5.932724;
1600,L,2.5134E+14,1.9588165,6.93013,5.905548;
1600,L,2.5134E+14,1.9896545,6.983032,5.9302673;
1600,L,2.5134E+14,1.9794922,6.966858,5.8618317;
1600,L,2.5134E+14,1.988617,6.990692,5.8777924;
1600,L,2.5134E+14,1.992157,6.991684,5.805786;
1600,L,2.5134E+14,2.0448303,6.996994,5.7988434;
1600,L,2.5134E+14,1.9300995,7.0098267,5.8098755;
1600,L,2.5134E+14,1.9779053,6.9497833,5.8704376;
1600,L,2.5134E+14,1.9883728,7,5.8475647;
1600,L,2.5134E+14,2.025177,6.9824524,5.886017;
1600,L,2.5134E+14,2.0541992,6.9775696,5.8520355;
1600,L,2.5134E+14,2.032486,6.9776154,5.842911;
1600,L,2.5134E+14,2.024826,6.951111,5.8769836;
1600,L,2.51341E+14,2.0074615,6.970825,5.873871;
1600,L,2.51341E+14,2.0349731,6.9389496,5.8897095;
1600,L,2.51341E+14,2.0438843,6.891922,5.90094;
1600,L,2.51341E+14,2.0180054,6.9285583,5.915848;
1600,L,2.51341E+14,1.9948273,6.9362335,5.9535217;
1600,L,2.51341E+14,1.9873505,6.8925934,5.9251556;
1600,L,2.51341E+14,1.9716339,6.899048,5.9257355;
1600,L,2.51341E+14,2.0060883,6.929306,5.9897003;
1600,L,2.51341E+14,2.0301666,6.9189606,5.9552307;
1600,L,2.51341E+14,1.9894867,6.942932,5.923462;
1600,L,2.51341E+14,1.9548798,6.9138336,5.895569;
1600,L,2.51341E+14,1.9552307,6.8974304,5.902664;
1600,L,2.51341E+14,2.0049286,6.9177246,5.9370575;
1600,L,2.51341E+14,2.0137024,6.9258423,5.927124;
1600,L,2.51341E+14,2.009201,6.922714,5.9334564;
1600,L,2.51341E+14,2.0250397,6.9119873,5.923065;
1600,L,2.51341E+14,2.013092,6.933792,5.952469;
1600,L,2.51341E+14,1.993866,6.930664,5.9510956;
1600,L,2.51341E+14,1.9957886,6.882889,5.942337;
1600,L,2.51341E+14,2.0097656,6.8754425,5.967865;
1600,L,2.51342E+14,1.9866028,6.901932,5.962082;
1600,L,2.51342E+14,2.0604095,6.8970337,5.984909;
1600,L,2.51342E+14,2.032257,6.9125366,5.9465637;
1600,L,2.51342E+14,1.9967651,6.8921356,5.955826;
1600,L,2.51342E+14,2.0437622,6.8944855,5.970291;
1600,L,2.51342E+14,2.0870667,6.904846,5.9485474;
1600,L,2.51342E+14,2.0714874,6.9212646,5.938492;
1600,L,2.51342E+14,2.036316,6.903595,5.9277344;
1600,L,2.51342E+14,2.0195618,6.8776093,5.9439087;
1600,L,2.51342E+14,2.0460815,6.8921356,5.9623413;
1600,L,2.51342E+14,2.048584,6.872101,5.940094;
1600,L,2.51342E+14,2.0401,6.87796,5.946579;
1600,L,2.51342E+14,2.0364685,6.8636017,5.914215;
1600,L,2.51342E+14,2.0889587,6.882843,5.93132;
1600,L,2.51342E+14,2.0341034,6.890564,6.005356;
1600,L,2.51342E+14,2.008789,6.939804,5.966629;
1600,L,2.51342E+14,2.0630035,6.8699036,5.923233;
1600,L,2.51342E+14,2.0549927,6.826782,5.974594;
1600,L,2.51342E+14,2.0305176,6.882477,5.997574;
1600,L,2.51342E+14,1.9964752,6.8893433,5.895981;
1600,L,2.51343E+14,2.0230255,6.904358,5.906204;
1600,L,2.51343E+14,2.043106,6.929779,5.8787537;
1600,L,2.51343E+14,1.9996338,6.910507,5.956711;
1600,L,2.51343E+14,1.9635468,6.9240723,5.9349823;
1600,L,2.51343E+14,1.9576263,6.9137115,5.972473;
1600,L,2.51343E+14,1.9703369,6.9423065,5.9283905;
1600,L,2.51343E+14,1.9804382,6.903473,5.956497;
1600,L,2.51343E+14,1.9343109,6.9246063,5.9591675;
1600,L,2.51343E+14,1.9988556,6.939804,5.986252;
1600,L,2.51343E+14,1.986618,7.040863,5.8486633;
1600,L,2.51343E+14,1.9490356,6.9577026,5.932419;
1600,L,2.51343E+14,1.9361572,6.9244843,5.898041;
1600,L,2.51343E+14,1.8910522,6.973465,5.9327087;
1600,L,2.51343E+14,1.9120178,6.964081,5.8665924;
1600,L,2.51343E+14,1.8863373,6.892166,5.9348907;
1600,L,2.51343E+14,1.9051208,6.853668,6.033493;
1600,L,2.51343E+14,1.8386993,6.889847,6.050644;
1600,L,2.51343E+14,1.8957214,6.8747864,6.0685577;
1600,L,2.51343E+14,1.8147125,6.888687,5.9917297;
1600,L,2.51343E+14,1.7852325,6.8632813,6.1087646;
1600,L,2.51344E+14,1.8056183,6.8823547,6.01622;
1600,L,2.51344E+14,1.8187103,6.918442,5.993408;
1600,L,2.51344E+14,1.8722534,6.8842773,6.0312805;
1600,L,2.51344E+14,1.8149109,6.8357544,6.0919495;
1600,L,2.51344E+14,1.7812958,6.8485565,6.0720367;
1600,L,2.51344E+14,1.7647705,6.829956,6.083542;
1600,L,2.51344E+14,1.7637634,6.857849,6.102005;
1600,L,2.51344E+14,1.8134308,6.8218536,6.0536957;
1600,L,2.51344E+14,1.7692108,6.8071594,6.1195374;
1600,L,2.51344E+14,1.7525482,6.8063965,6.118744;
1600,L,2.51344E+14,1.7849731,6.8762665,6.093216;
1600,L,2.51344E+14,1.8328094,6.8241425,6.0728455;
1600,L,2.51344E+14,1.8173218,6.820389,6.0942383;
1600,L,2.51344E+14,1.8014832,6.782593,6.1025543;
1600,L,2.51344E+14,1.8122406,6.816269,6.1052856;
1600,L,2.51344E+14,1.8512268,6.8553467,6.179123;
1600,L,2.51344E+14,1.8479156,6.836975,6.0203705;
1600,L,2.51344E+14,1.8158112,6.7984467,6.0767365;
1600,L,2.51344E+14,1.6809235,6.7759247,6.1362305;
1600,L,2.51344E+14,1.6923676,6.758499,6.15123;
1600,L,2.51345E+14,1.7322693,6.7725983,6.0487213;
1600,L,2.51345E+14,1.7493286,6.7643585,6.136215;
1600,L,2.51345E+14,1.7874451,6.798523,6.0903625;
1600,L,2.51345E+14,1.7513733,6.8150177,6.112625;
1600,L,2.51345E+14,1.7697754,6.783127,6.138809;
1600,L,2.51345E+14,1.7531433,6.7629547,6.1578827;
1600,L,2.51345E+14,1.7845306,6.7605896,6.1838837;
1600,L,2.51345E+14,1.767273,6.7774963,6.155075;
1600,L,2.51345E+14,1.7246399,6.807617,6.1251373;
1600,L,2.51345E+14,1.7404785,6.800766,6.126068;
1600,L,2.51345E+14,1.7907257,6.8141174,6.095764;
1600,L,2.51345E+14,1.7840729,6.8282166,6.1290894;
1600,L,2.51345E+14,1.7945862,6.7974854,6.148575;
1600,L,2.51345E+14,1.8179474,6.7808685,6.150543;
1600,L,2.51345E+14,1.7939453,6.80661,6.1567383;
1600,L,2.51345E+14,1.7930145,6.808502,6.117584;
1600,L,2.51345E+14,1.771698,6.799164,6.108658;
1600,L,2.51345E+14,1.7316284,6.798279,6.1477814;
1600,L,2.51345E+14,1.7590332,6.817932,6.10376;
1600,L,2.51346E+14,1.7712097,6.823349,6.08136;
1600,L,2.51346E+14,1.7536316,6.8191986,6.0876617;
1600,L,2.51346E+14,1.741745,6.8506165,6.065857;
1600,L,2.51346E+14,1.7532959,6.841629,6.067932;
1600,L,2.51346E+14,1.7833557,6.8013,6.0941925;
1600,L,2.51346E+14,1.779129,6.8333893,6.08226;
1600,L,2.51346E+14,1.75354,6.8182983,6.1123657;
1600,L,2.51346E+14,1.746994,6.813156,6.0994415;
1600,L,2.51346E+14,1.7600708,6.8186646,6.037689;
1600,L,2.51346E+14,1.7078552,6.831482,6.173294;
1600,L,2.51346E+14,1.7112274,6.8516235,6.100296;
1600,L,2.51346E+14,1.6918488,6.8266754,6.1593323;
1600,L,2.51346E+14,1.7329712,6.753113,6.18161;
1600,L,2.51346E+14,1.7447968,6.77623,6.1581726;
1600,L,2.51346E+14,1.7383575,6.7621765,6.158432;
1600,L,2.51346E+14,1.7331848,6.7787323,6.1505127;
1600,L,2.51346E+14,1.7102356,6.8202972,6.1786804;
1600,L,2.51346E+14,1.6848907,6.8274994,6.122589;
1600,L,2.51346E+14,1.7399445,6.808319,6.1139984;
1600,L,2.51346E+14,1.7433014,6.804306,6.100357;
1600,L,2.51347E+14,1.7439117,6.799301,6.170807;
1600,L,2.51347E+14,1.7360992,6.7676544,6.132309;
1600,L,2.51347E+14,1.7297821,6.7977448,6.1448517;
1600,L,2.51347E+14,1.7153015,6.7724457,6.1345825;
1600,L,2.51347E+14,1.7298126,6.7899017,6.105057;
1600,L,2.51347E+14,1.6738739,6.8132477,6.137436;
1600,L,2.51347E+14,1.7168121,6.796524,6.1185455;
1600,L,2.51347E+14,1.6709137,6.801193,6.1509247;
1600,L,2.51347E+14,1.728836,6.8045654,6.1754913;
1600,L,2.51347E+14,1.7087708,6.7795105,6.1147766;
1600,L,2.51347E+14,1.6664886,6.816971,6.1816864;
1600,L,2.51347E+14,1.7625275,6.7817993,6.1294403;
1600,L,2.51347E+14,1.6824799,6.8265533,6.129776;
1600,L,2.51347E+14,1.7072601,6.7735443,6.181427;
1600,L,2.51347E+14,1.8374786,6.760193,6.171875;
1600,L,2.51347E+14,1.7160339,6.832306,6.1346893;
1600,L,2.51347E+14,1.7213135,6.8173523,6.0429688;
1600,L,2.51347E+14,1.6657104,6.8983917,6.089081;
1600,L,2.51347E+14,1.6528015,6.9024353,6.0571594;
1600,L,2.51347E+14,1.626831,6.7944794,6.1717834;
1600,L,2.51348E+14,1.6214447,6.770218,6.2486725;
1600,L,2.51348E+14,1.6006622,6.8517,6.1779327;
1600,L,2.51348E+14,1.637146,6.7754517,6.1561584;
1600,L,2.51348E+14,1.5823517,6.84848,6.230438;
1600,L,2.51348E+14,1.6218414,6.9405518,6.0209656;
1600,L,2.51348E+14,1.7795563,6.938965,6.0648346;
1600,L,2.51348E+14,1.7315063,6.890152,5.8866577;
1600,L,2.51348E+14,1.753479,6.880188,6.0321198;
1600,L,2.51348E+14,1.679657,6.8276215,6.0968475;
1600,L,2.51348E+14,1.5508728,6.8243103,6.148834;
1600,L,2.51348E+14,1.5544586,6.861389,6.1206207;
1600,L,2.51348E+14,1.5695038,6.85997,6.089905;
1600,L,2.51348E+14,1.7009735,6.8750916,6.112503;
1600,L,2.51348E+14,1.6968994,6.8552094,6.064621;
1600,L,2.51348E+14,1.6502838,6.857971,6.077896;
1600,L,2.51348E+14,1.6289673,6.855728,6.1131287;
1600,L,2.51348E+14,1.5599365,6.8305817,6.072113;
1600,L,2.51348E+14,1.7020721,6.8405304,6.1664734;
1600,L,2.51348E+14,1.76297,6.827545,6.0716248;
1600,L,2.51348E+14,1.7423096,6.879181,6.059143;
1600,L,2.51349E+14,1.7197418,6.881531,6.119812;
1600,L,2.51349E+14,1.6324615,6.8375397,6.1367188;
1600,L,2.51349E+14,1.6565704,6.849457,6.142288;
1600,L,2.51349E+14,1.7307129,6.8361053,5.9540253;
1600,L,2.51349E+14,1.6730804,6.7725067,6.2348175;
1600,L,2.51349E+14,1.6359406,6.6880035,6.3547516;
1600,L,2.51349E+14,1.5470123,6.6607513,6.358658;
1600,L,2.51349E+14,1.5995483,6.660492,6.3019257;
1600,L,2.51349E+14,1.6945496,6.732193,6.238037;
1600,L,2.51349E+14,1.6846619,6.754593,6.1848297;
1600,L,2.51349E+14,1.6303711,6.7738037,6.231064;
1600,L,2.51349E+14,1.7253265,6.753189,6.197525;
1600,L,2.51349E+14,1.8297424,6.716934,6.0930786;
1600,L,2.51349E+14,1.764328,6.725662,6.267105;
1600,L,2.51349E+14,1.7012787,6.7075043,6.2985992;
1600,L,2.51349E+14,1.7223663,6.7331085,6.1836243;
1600,L,2.51349E+14,1.6937714,6.7274017,6.1560364;
1600,L,2.51349E+14,1.7066193,6.738373,6.1940155;
1600,L,2.51349E+14,1.7795258,6.7251587,6.173584;
1600,L,2.51349E+14,1.7552185,6.6548157,6.1837006;
1600,L,2.5135E+14,1.659195,6.6251984,6.370682;
1600,L,2.5135E+14,1.5738068,6.6683197,6.3519897;
1600,L,2.5135E+14,1.5822296,6.717972,6.233139;
1600,L,2.5135E+14,1.665451,6.709488,6.2189636;
1600,L,2.5135E+14,1.747467,6.7257843,6.212021;
1600,L,2.5135E+14,1.7789764,6.7057037,6.199112;
1600,L,2.5135E+14,1.7337036,6.6760406,6.2328644;
1600,L,2.5135E+14,1.7076721,6.6848145,6.256012;
1600,L,2.5135E+14,1.7294617,6.703949,6.2618866;
1600,L,2.5135E+14,1.7001038,6.7040405,6.2695313;
1600,L,2.5135E+14,1.6986847,6.7083893,6.2111664;
1600,L,2.5135E+14,1.7189484,6.715317,6.2165527;
1600,L,2.5135E+14,1.6720886,6.735443,6.2267914;
1600,L,2.5135E+14,1.6647949,6.726074,6.1853027;
1600,L,2.5135E+14,1.7059174,6.7578278,6.177948;
1600,L,2.5135E+14,1.7357788,6.7497406,6.19545;
1600,L,2.5135E+14,1.6838684,6.7462616,6.189163;
1600,L,2.5135E+14,1.6322174,6.7932434,6.163376;
1600,L,2.5135E+14,1.6449127,6.742386,6.15271;
1600,L,2.5135E+14,1.6432495,6.727188,6.173874;
1600,L,2.51351E+14,1.6282806,6.7990723,6.1644287;
1600,L,2.51351E+14,1.6648865,6.7888947,6.1363525;
1600,L,2.51351E+14,1.650116,6.820572,6.1540985;
1600,L,2.51351E+14,1.6699829,6.838196,6.0760956;
1600,L,2.51351E+14,1.6776581,6.8114166,6.1180267;
1600,L,2.51351E+14,1.6692047,6.8423615,6.1678467;
1600,L,2.51351E+14,1.663208,6.815628,6.1160126;
1600,L,2.51351E+14,1.6545258,6.7876587,6.1550446;
1600,L,2.51351E+14,1.6855927,6.796997,6.1957703;
1600,L,2.51351E+14,1.6244965,6.756958,6.213745;
1600,L,2.51351E+14,1.6755219,6.771637,6.1465607;
1600,L,2.51351E+14,1.6645508,6.764389,6.109131;
1600,L,2.51351E+14,1.6778412,6.782074,6.1585236;
1600,L,2.51351E+14,1.6832428,6.804062,6.194992;
1600,L,2.51351E+14,1.6547394,6.759842,6.1707306;
1600,L,2.51351E+14,1.6711884,6.7085724,6.2122803;
1600,L,2.51351E+14,1.6805267,6.7218323,6.2809296;
1600,L,2.51351E+14,1.6439972,6.7655334,6.213211;
1600,L,2.51351E+14,1.5831146,6.729248,6.18013;
1600,L,2.51351E+14,1.7022858,6.754959,6.202408;
1600,L,2.51352E+14,1.7478027,6.7839813,6.1887665;
1600,L,2.51352E+14,1.7954102,6.7158356,6.208008;
1600,L,2.51352E+14,1.6608124,6.7417145,6.1908417;
1600,L,2.51352E+14,1.6064606,6.6990204,6.2756653;
1600,L,2.51352E+14,1.6846466,6.6368866,6.1681213;
1600,L,2.51352E+14,1.6905518,6.6980743,6.2284546;
1600,L,2.51352E+14,1.6717529,6.7308655,6.258423;
1600,L,2.51352E+14,1.6746063,6.721466,6.228424;
1600,L,2.51352E+14,1.6882477,6.718933,6.2362213;
1600,L,2.51352E+14,1.6876831,6.712845,6.25618;
1600,L,2.51352E+14,1.7128754,6.6848755,6.2831116;
1600,L,2.51352E+14,1.6930847,6.645294,6.2548065;
1600,L,2.51352E+14,1.7247925,6.713318,6.2565002;
1600,L,2.51352E+14,1.7063293,6.7245483,6.203766;
1600,L,2.51352E+14,1.7207489,6.690689,6.261154;
1600,L,2.51352E+14,1.7365875,6.746689,6.189102;
1600,L,2.51352E+14,1.7637787,6.6964874,6.1545258;
1600,L,2.51352E+14,1.7875977,6.7700195,6.21019;
1600,L,2.51352E+14,1.7804108,6.7318726,6.196411;
1600,L,2.51353E+14,1.7594452,6.718384,6.224762;
1600,L,2.51353E+14,1.7586365,6.7392883,6.19223;
1600,L,2.51353E+14,1.8338013,6.7082825,6.1302185;
1600,L,2.51353E+14,1.7401123,6.732956,6.1899567;
1600,L,2.51353E+14,1.7720795,6.7429504,6.217865;
1600,L,2.51353E+14,1.778122,6.783493,6.199188;
1600,L,2.51353E+14,1.8152771,6.7634277,6.2027435;
1600,L,2.51353E+14,1.770874,6.750656,6.100128;
1600,L,2.51353E+14,1.7641602,6.7505646,6.147629;
1600,L,2.51353E+14,1.7992249,6.7535095,6.1363373;
1600,L,2.51353E+14,1.7759857,6.7390594,6.156601;
1600,L,2.51353E+14,1.7847748,6.766205,6.134079;
1600,L,2.51353E+14,1.8116455,6.7596436,6.129669;
1600,L,2.51353E+14,1.7923279,6.7635803,6.109848;
1600,L,2.51353E+14,1.7909546,6.7715454,6.1381836;
1600,L,2.51353E+14,1.7976685,6.7689667,6.1531525;
1600,L,2.51353E+14,1.8161926,6.757553,6.160904;
1600,L,2.51353E+14,1.8325958,6.7389374,6.101471;
1600,L,2.51353E+14,1.7883911,6.7296295,6.1553955;
1600,L,2.51353E+14,1.7841187,6.7505035,6.1810303;
1600,L,2.51354E+14,1.7733917,6.763733,6.13826;
1600,L,2.51354E+14,1.7398987,6.7390594,6.174774;
1600,L,2.51354E+14,1.7592621,6.747299,6.215164;
1600,L,2.51354E+14,1.8077087,6.760132,6.187805;
1600,L,2.51354E+14,1.8126526,6.75473,6.187622;
1600,L,2.51354E+14,1.8151855,6.7395477,6.1631165;
1600,L,2.51354E+14,1.7800751,6.7509003,6.1635437;
1600,L,2.51354E+14,1.7479248,6.7881775,6.1863403;
1600,L,2.51354E+14,1.7394867,6.780899,6.2019653;
1600,L,2.51354E+14,1.7447662,6.7250366,6.2736053;
1600,L,2.51354E+14,1.7720795,6.726242,6.2546844;
1600,L,2.51354E+14,1.7214203,6.693817,6.177597;
1600,L,2.51354E+14,1.6786499,6.658905,6.2158356;
1600,L,2.51354E+14,1.6776428,6.694412,6.27005;
1600,L,2.51354E+14,1.720581,6.7381134,6.246689;
1600,L,2.51354E+14,1.6964417,6.7661285,6.2336884;
1600,L,2.51354E+14,1.6367188,6.7705536,6.2420197;
1600,L,2.51354E+14,1.6504822,6.761444,6.2270813;
1600,L,2.51354E+14,1.7062683,6.7593384,6.2230988;
1600,L,2.51354E+14,1.7098999,6.7239685,6.236435;
1600,L,2.51355E+14,1.6621704,6.686981,6.233124;
1600,L,2.51355E+14,1.6039429,6.735138,6.2140503;
1600,L,2.51355E+14,1.6511993,6.756546,6.216156;
1600,L,2.51355E+14,1.7146301,6.7540894,6.2035065;
1600,L,2.51355E+14,1.6964264,6.728958,6.196457;
1600,L,2.51355E+14,1.6628418,6.741852,6.260727;
1600,L,2.51355E+14,1.6347961,6.771042,6.2168427;
1600,L,2.51355E+14,1.6282043,6.771759,6.151352;
1600,L,2.51355E+14,1.6288605,6.797516,6.176712;
1600,L,2.51355E+14,1.6198425,6.782013,6.1576233;
1600,L,2.51355E+14,1.6349335,6.764923,6.2497253;
1600,L,2.51355E+14,1.6098938,6.8001404,6.18486;
1600,L,2.51355E+14,1.6857758,6.7992706,6.167099;
1600,L,2.51355E+14,1.587204,6.7404327,6.1691284;
1600,L,2.51355E+14,1.6423645,6.7942047,6.1802826;
1600,L,2.51355E+14,1.6562653,6.7663116,6.180954;
1600,L,2.51355E+14,1.6510468,6.7552643,6.2124786;
1600,L,2.51355E+14,1.6138611,6.750824,6.1559296;
1600,L,2.51355E+14,1.6567078,6.772705,6.1920624;
1600,L,2.51355E+14,1.6748962,6.7969666,6.1830597;
1600,L,2.51356E+14,1.7054291,6.7525177,6.176407;
1600,L,2.51356E+14,1.7432251,6.8206024,6.211319;
1600,L,2.51356E+14,1.7351379,6.8098297,6.055023;
1600,L,2.51356E+14,1.5982361,6.744934,6.2802734;
1600,L,2.51356E+14,1.5879517,6.857086,5.9651947;
1600,L,2.51356E+14,1.4870605,6.902176,6.078186;
1600,L,2.51356E+14,1.5570374,6.819992,6.1347504;
1600,L,2.51356E+14,1.5552979,6.8282013,6.167618;
1600,L,2.51356E+14,1.5737152,6.849655,6.087021;
1600,L,2.51356E+14,1.5835419,6.7627716,6.2269287;
1600,L,2.51356E+14,1.488266,6.7427673,6.3187103;
1600,L,2.51356E+14,1.448288,6.688751,6.343567;
1600,L,2.51356E+14,1.4725647,6.7255554,6.2580414;
1600,L,2.51356E+14,1.5056152,6.7848663,6.134094;
1600,L,2.51356E+14,1.5798187,6.765167,6.222046;
1600,L,2.51356E+14,1.5102844,6.8723907,6.1089935;
1600,L,2.51356E+14,1.5934448,6.8491974,6.219818;
1600,L,2.51356E+14,1.5314178,6.8939514,6.105606;
1600,L,2.51356E+14,1.5575409,6.8797913,6.068344;
1600,L,2.51356E+14,1.5396118,6.886444,6.093628;
1600,L,2.51357E+14,1.5730743,6.854767,6.126358;
1600,L,2.51357E+14,1.5961914,6.873398,6.013565;
1600,L,2.51357E+14,1.5649261,6.890564,6.042145;
1600,L,2.51357E+14,1.5434723,6.918396,6.0426483;
1600,L,2.51357E+14,1.5731354,6.9118805,6.061737;
1600,L,2.51357E+14,1.5848846,6.9049683,6.0890045;
1600,L,2.51357E+14,1.6000977,6.9415894,6.076767;
1600,L,2.51357E+14,1.571579,6.9144287,6.058441;
1600,L,2.51357E+14,1.5773621,6.920929,6.1262054;
1600,L,2.51357E+14,1.5404205,6.968399,6.0108795;
1600,L,2.51357E+14,1.6036682,6.8952026,6.0460205;
1600,L,2.51357E+14,1.5729218,6.9054413,6.1007996;
1600,L,2.51357E+14,1.5760345,6.900528,6.1237335;
1600,L,2.51357E+14,1.5978851,6.8753357,6.0802;
1600,L,2.51357E+14,1.5476685,6.894806,6.0839844;
1600,L,2.51357E+14,1.5378723,6.868988,6.081955;
1600,L,2.51357E+14,1.5576935,6.8906097,6.0966797;
1600,L,2.51357E+14,1.5534363,6.8731384,6.1113434;
1600,L,2.51357E+14,1.5518951,6.8802185,6.0948334;
1600,L,2.51357E+14,1.5330505,6.891861,6.130554;
1600,L,2.51358E+14,1.5089722,6.877594,6.146866;
1600,L,2.51358E+14,1.5391693,6.837982,6.1083527;
1600,L,2.51358E+14,1.5750275,6.8075256,6.1043854;
1600,L,2.51358E+14,1.5365753,6.8407593,6.136963;
1600,L,2.51358E+14,1.5348663,6.852783,6.1278687;
1600,L,2.51358E+14,1.5679626,6.8505707,6.1430206;
1600,L,2.51358E+14,1.5673065,6.8191223,6.1558228;
1600,L,2.51358E+14,1.5782318,6.8392334,6.079315;
1600,L,2.51358E+14,1.566391,6.847046,6.1247864;
1600,L,2.51358E+14,1.5448303,6.8627625,6.1947174;
1600,L,2.51358E+14,1.5482178,6.8227844,6.1914063;
1600,L,2.51358E+14,1.5301514,6.7903137,6.2146454;
1600,L,2.51358E+14,1.526474,6.7495117,6.247177;
1600,L,2.51358E+14,1.5084381,6.7615814,6.271225;
1600,L,2.51358E+14,1.5514984,6.757004,6.168686;
1600,L,2.51358E+14,1.5153961,6.6944885,6.1795044;
1600,L,2.51358E+14,1.6210938,6.924408,5.979553;
1600,L,2.51358E+14,1.7041168,6.790741,6.1276703;
1600,L,2.51358E+14,1.6089935,6.6284485,6.409317;
1600,L,2.51358E+14,1.6368408,6.6868744,6.2755737;
1600,L,2.51359E+14,1.692276,6.6259766,6.3374023;
1600,L,2.51359E+14,1.7054749,6.6809845,6.312912;
1600,L,2.51359E+14,1.7244873,6.778061,6.212784;
1600,L,2.51359E+14,1.7719574,6.775635,6.212906;
1600,L,2.51359E+14,1.7886658,6.754303,6.218399;
1600,L,2.51359E+14,1.7513275,6.743454,6.198822;
1600,L,2.51359E+14,1.7465363,6.778061,6.2130585;
1600,L,2.51359E+14,1.7930603,6.72876,6.203583;
1600,L,2.51359E+14,1.7649994,6.701111,6.1225433;
1600,L,2.51359E+14,1.754715,6.757965,6.1746826;
1600,L,2.51359E+14,1.8036957,6.830063,6.1101227;
1600,L,2.51359E+14,1.8199615,6.8262787,6.109497;
1600,L,2.51359E+14,1.7949524,6.801117,6.0667114;
1600,L,2.51359E+14,1.7948151,6.798889,6.046646;
1600,L,2.51359E+14,1.8068542,6.8199005,6.0958405;
1600,L,2.51359E+14,1.7987976,6.842743,6.1042023;
1600,L,2.51359E+14,1.8173981,6.8111877,6.0709534;
1600,L,2.51359E+14,1.8128052,6.8319244,6.087738;
1600,L,2.51359E+14,1.7296906,6.857727,6.02623;
1600,L,2.5136E+14,1.7872772,6.906555,6.0614777;
1600,L,2.5136E+14,1.7715454,6.871475,6.0163574;
1600,L,2.5136E+14,1.8144531,6.8340454,6.0682983;
1600,L,2.5136E+14,1.7769012,6.8542023,6.0746765;
1600,L,2.5136E+14,1.8199615,6.82901,6.0326233;
1600,L,2.5136E+14,1.7809448,6.798935,6.084091;
1600,L,2.5136E+14,1.864685,6.8227386,6.088257;
1600,L,2.5136E+14,1.816803,6.828415,6.109009;
1600,L,2.5136E+14,1.8766632,6.8114014,6.0446167;
1600,L,2.5136E+14,1.8156586,6.7986755,6.0749664;
1600,L,2.5136E+14,1.7741852,6.815506,6.102661;
1600,L,2.5136E+14,1.7897186,6.8190155,6.1269226;
1600,L,2.5136E+14,1.8363647,6.7985992,6.1487274;
1600,L,2.5136E+14,1.8244476,6.7653503,6.1588593;
1600,L,2.5136E+14,1.8053436,6.8181458,6.0913696;
1600,L,2.5136E+14,1.9241028,6.7607117,6.155258;
1600,L,2.5136E+14,1.9851379,6.821228,6.101364;
1600,L,2.5136E+14,1.8251495,6.7611084,5.9777374;
1600,L,2.5136E+14,1.6098175,6.8477173,6.23053;
1600,L,2.5136E+14,1.8538666,6.756027,5.995743;
1600,L,2.51361E+14,1.8829193,6.945038,6.027481;
1600,L,2.51361E+14,1.8668823,6.8132324,6.209854;
1600,L,2.51361E+14,1.79953,6.832382,5.9440613;
1600,L,2.51361E+14,1.8160095,6.85907,5.93515;
1600,L,2.51361E+14,1.7562561,6.9685364,5.974411;
1600,L,2.51361E+14,1.91008,6.870163,6.0831604;
1600,L,2.51361E+14,1.710846,6.9983215,5.9785614;
1600,L,2.51361E+14,1.7654114,6.8458405,5.868469;
1600,L,2.51361E+14,1.8087158,6.974945,5.9247894;
1600,L,2.51361E+14,1.8636322,6.8851166,5.99086;
1600,L,2.51361E+14,1.9126129,6.922226,5.995697;
1600,L,2.51361E+14,1.705368,6.9741516,5.990143;
1600,L,2.51361E+14,1.8659515,6.88678,5.940506;
1600,L,2.51361E+14,1.8886414,6.916214,5.926483;
1600,L,2.51361E+14,1.83255,6.9095764,5.958359;
1600,L,2.51361E+14,1.8195648,6.9701233,5.843445;
1600,L,2.51361E+14,1.8489838,6.9530487,5.8571014;
1600,L,2.51361E+14,2.0346832,6.834732,6.0973816;
1600,L,2.51361E+14,1.9817657,6.8667603,6.184738;
1600,L,2.51361E+14,1.8436737,6.7771606,6.1343536;
1600,L,2.51362E+14,1.7701569,6.8181,6.005295;
1600,L,2.51362E+14,1.8559265,6.81604,6.074402;
1600,L,2.51362E+14,1.9023132,6.843704,6.0466614;
1600,L,2.51362E+14,1.9274902,6.8514404,6.0771027;
1600,L,2.51362E+14,1.905777,6.8200073,6.098816;
1600,L,2.51362E+14,1.9123993,6.8397217,6.0779266;
1600,L,2.51362E+14,1.8979187,6.8408203,6.0504;
1600,L,2.51362E+14,1.8493195,6.839966,6.0513916;
1600,L,2.51362E+14,1.8508148,6.8431244,6.063095;
1600,L,2.51362E+14,1.8844757,6.8629456,6.0920715;
1600,L,2.51362E+14,1.8726807,6.8919067,6.016876;
1600,L,2.51362E+14,1.8386078,6.912842,5.9850616;
1600,L,2.51362E+14,1.8060913,6.879883,5.9996185;
1600,L,2.51362E+14,1.8248749,6.8945465,6.0068054;
1600,L,2.51362E+14,1.8987885,6.9340363,5.9689026;
1600,L,2.51362E+14,1.861969,6.9190674,5.8745117;
1600,L,2.51362E+14,1.8337402,6.919281,5.9011536;
1600,L,2.51362E+14,1.8346252,6.9651337,5.9432983;
